function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|10_10|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|92160|0|4671|247786|48|55|0|0|0|0|1655461047.55|wn5.localdomain
reducer|10_10|end|0.32|0.13|0.01|0.02|0.0|906|410|0|0|2676420|21322|225|9|246341632|320802816|173342720|3264512|0|75608064|0|240152576|242821120|0|8115|256005|64|68|0|0|0|0|0|wn5.localdomain
reducer|10_11|start|0.0|0.0|0.0|0.0|0.0|8|0|0|0|4188|0|1|0|585728|7798784|507904|3264512|0|782336|0|172032|299008|0|4037|247521|38|51|0|0|0|0|1655461521.63|wn1.localdomain
reducer|10_11|end|0.75|0.17|0.03|0.01|0.0|853|410|0|0|2692448|21322|190|17|268341248|337969152|181862400|3264512|0|89862144|0|262070272|264933376|0|7413|255736|53|64|0|0|0|0|0|wn1.localdomain
reducer|11_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|89088|0|4881|247984|51|58|0|0|0|0|1655461516.85|wn3.localdomain
reducer|11_11|end|0.76|0.11|0.03|0.03|0.0|1252|492|0|53248|3519424|55741|305|13|316977152|452620288|207179776|3264512|0|120504320|0|310525952|313316352|0|10216|499509|86|95|0|0|0|0|0|wn3.localdomain
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4007|247390|38|49|0|0|0|0|1655461167.14|wn3.localdomain
reducer|1_1|end|0.75|0.13|0.05|0.02|0.0|1195|492|0|53248|3519424|55739|273|10|313901056|450318336|206438400|3264512|0|118202368|0|307335168|310153216|0|9262|498915|72|86|0|0|0|0|0|wn3.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4811|247918|50|57|0|0|0|0|1655460967.77|wn3.localdomain
reducer|2_2|end|0.35|0.1|0.02|0.02|0.0|924|410|0|0|2676420|21322|266|64|246140928|320630784|173285376|3264512|0|75436032|0|239546368|242349056|0|8253|256133|66|70|0|0|0|0|0|wn3.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|76800|0|3833|247191|35|46|0|0|0|0|1655461416.65|wn6.localdomain
reducer|2_3|end|0.74|0.14|0.04|0.03|0.0|1240|490|0|45056|3517556|54708|286|16|301379584|445165568|199135232|3264512|0|113049600|0|294653952|297506816|0|8800|498385|65|78|0|0|0|0|0|wn6.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|1|0|548864|10174464|446464|3264512|0|868352|0|159744|272384|0|5057|247918|53|57|0|0|0|0|1655461410.55|wn3.localdomain
reducer|3_3|end|0.74|0.14|0.02|0.05|0.0|1250|492|0|53248|3519424|55739|299|73|311767040|449314816|205295616|3264512|0|117198848|0|305025024|307899392|0|10324|499641|87|97|0|0|0|0|0|wn3.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|606208|7913472|516096|3264512|0|790528|0|184320|313344|0|3559|247258|31|47|0|0|0|0|1655461682.71|wn1.localdomain
reducer|4_4|end|1.18|0.2|0.04|0.02|0.0|1194|492|0|53248|3519424|55739|259|16|316583936|455524352|203919360|3264512|0|123404288|0|310288384|313062400|0|9528|499113|76|89|0|0|0|0|0|wn1.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6619136|0|3264512|0|761856|0|122880|199680|0|4471|248115|45|60|0|0|0|0|1655461688.82|wn2.localdomain
reducer|4_5|end|1.21|0.17|0.03|0.02|0.0|1143|492|0|53248|3519423|55739|237|22|315674624|454193152|204337152|3264512|0|122077184|0|309346304|312147968|0|10518|500629|91|112|0|0|0|0|0|wn2.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|1|0|503808|7598080|434176|3264512|0|770048|0|163840|264192|0|4811|247917|50|57|0|0|0|0|1655461694.71|wn5.localdomain
reducer|4_7|end|0.78|0.11|0.03|0.03|0.0|1181|492|0|53248|3519423|55739|270|14|316805120|452059136|207519744|3264512|0|119939072|0|310104064|312993792|0|10354|499705|88|98|0|0|0|0|0|wn5.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|28672|6651904|0|3264512|0|761856|0|126976|165888|0|4273|247344|42|50|0|0|0|0|1655460866.2|wn2.localdomain
reducer|5_5|end|0.81|0.13|0.01|0.02|0.0|1026|416|0|28672|3069886|37650|226|21|277385216|342700032|185892864|3264512|0|94507008|0|92356608|182796288|0|7715|255715|58|65|0|0|0|0|0|wn2.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|83968|0|3611|246994|32|43|0|0|0|0|1655461446.48|wn5.localdomain
reducer|6_6|end|0.76|0.11|0.04|0.03|0.0|1230|492|0|53248|3519424|55739|292|15|315936768|451686400|207183872|3264512|0|119566336|0|309751808|312629248|0|9700|499047|79|88|0|0|0|0|0|wn5.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|66560|0|4805|247719|49|54|0|0|0|0|1655461451.94|wn3.localdomain
reducer|6_7|end|0.38|0.08|0.01|0.01|0.0|908|410|0|0|2676420|21322|260|7|260550656|326778880|181669888|3264512|0|81584128|0|253800448|256580608|0|8181|256000|64|68|0|0|0|0|0|wn3.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|80896|0|3977|247258|37|47|0|0|0|0|1655460992.06|wn5.localdomain
reducer|7_7|end|0.33|0.11|0.0|0.03|0.0|938|410|0|0|2676420|21322|267|6|240435200|316284928|172294144|3264512|0|71090176|0|233746432|236486656|0|7353|255539|52|61|0|0|0|0|0|wn5.localdomain
reducer|8_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|84992|0|4879|248181|51|61|0|0|0|0|1655461692.84|wn6.localdomain
reducer|8_11|end|0.36|0.09|0.01|0.01|0.0|894|410|0|0|2676420|21322|259|7|258781184|327565312|180264960|3264512|0|82370560|0|252637184|255397888|0|8255|256462|66|75|0|0|0|0|0|wn6.localdomain
reducer|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|90112|0|4757|247786|49|55|0|0|0|0|1655460901.06|wn3.localdomain
reducer|8_8|end|0.31|0.12|0.02|0.02|0.0|923|410|0|0|2676420|21322|269|7|239255552|315756544|172224512|3264512|0|70561792|0|232534016|235342848|0|8133|256067|64|69|0|0|0|0|0|wn3.localdomain
reducer|8_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|80896|0|4679|247851|48|56|0|0|0|0|1655461687.47|wn3.localdomain
reducer|8_9|end|0.72|0.16|0.02|0.04|0.0|1245|492|0|53248|3519423|55741|299|10|318799872|454336512|207421440|3264512|0|122220544|0|312373248|315200512|0|11046|500101|99|104|0|0|0|0|0|wn3.localdomain
reducer|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|68608|0|4811|247984|50|58|0|0|0|0|1655461681.75|wn6.localdomain
reducer|9_9|end|0.76|0.13|0.03|0.03|0.0|1203|489|0|40960|3496657|52662|292|12|290004992|426291200|190324736|3264512|0|111161344|0|283627520|286382080|0|10174|499641|86|97|0|0|0|0|0|wn6.localdomain
