function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|44_44|end|0.78|0.1|0.04|0.02|0.0|1211|492|0|53248|3531482|55741|266|26|314691584|451309568|206139392|3264512|0|119189504|0|308248576|311062528|0|11464|512557|104|110|0|0|0|0|0|wn3.localdomain
reducer|44_45|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4719|247653|48|53|0|0|0|0|1655454625.24|wn5.localdomain
reducer|44_45|end|0.74|0.13|0.02|0.03|0.0|1245|492|0|53248|3531481|55741|285|77|313991168|450486272|206233600|3264512|0|118370304|0|307380224|310193152|0|10804|511763|94|98|0|0|0|0|0|wn5.localdomain
reducer|44_47|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|49152|61440|0|4839|247851|50|56|0|0|0|0|1655454630.84|wn3.localdomain
reducer|44_47|end|0.37|0.07|0.01|0.02|0.0|905|410|0|0|2676420|21322|262|7|244994048|319819776|172924928|3264512|0|74625024|0|238649344|241400832|0|8505|268502|69|74|0|0|0|0|0|wn3.localdomain
reducer|45_45|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4983|247894|52|57|0|0|0|0|1655454541.07|wn3.localdomain
reducer|45_45|end|0.36|0.09|0.0|0.02|0.0|894|410|0|0|2676420|21322|258|9|250105856|322764800|175063040|3264512|0|77570048|0|243572736|246332416|0|8715|268635|72|76|0|0|0|0|0|wn3.localdomain
reducer|46_46|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|91136|0|4731|247542|48|53|0|0|0|0|1655454533.54|wn3.localdomain
reducer|46_46|end|0.72|0.16|0.04|0.02|0.0|1251|492|0|53248|3531482|55741|306|60|312090624|449880064|205103104|3264512|0|117764096|0|305651712|308306944|0|11536|512421|104|110|0|0|0|0|0|wn3.localdomain
reducer|46_47|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|75776|0|4707|247583|48|54|0|0|0|0|1655454538.27|wn5.localdomain
reducer|46_47|end|0.39|0.05|0.02|0.01|0.0|880|410|0|0|2676420|21322|252|10|243499008|317165568|174039040|3264512|0|71970816|0|74264576|156948480|0|8373|268168|67|71|0|0|0|0|0|wn5.localdomain
