function|id|time|cpu_percent|mem_percent|node
mapper|0_0|422.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|422.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|423.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|423.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|424.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|424.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|425.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|425.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|426.0|98.9|0.591238839060135|wn3.localdomain
mapper|0_0|426.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|427.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|427.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|428.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|428.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|429.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|429.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|430.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|430.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|431.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|431.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|432.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|432.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|433.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|433.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|434.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|434.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|435.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|435.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|436.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|436.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|437.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|437.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|438.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|438.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|439.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|439.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|440.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|440.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|441.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|441.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|442.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|442.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|443.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|443.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|444.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|444.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|445.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|445.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|446.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|446.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|447.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|447.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|448.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|448.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|449.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|449.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|450.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|450.5|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|451.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|451.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|452.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|452.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|453.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|453.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|454.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|454.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|455.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|455.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|456.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|456.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|457.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|457.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|458.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|458.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|459.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|459.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|460.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|460.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|461.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|461.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|462.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|462.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|463.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|463.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|464.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|464.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|465.0|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|465.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|466.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|466.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|467.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|467.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|468.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|468.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|469.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|469.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|470.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|470.5|94.7|0.591238839060135|wn3.localdomain
mapper|0_0|471.0|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|471.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|472.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|472.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|473.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|473.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|474.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|474.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|475.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|475.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|476.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|476.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|477.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|477.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|478.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|478.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|479.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|479.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|480.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|480.5|93.9|0.591238839060135|wn3.localdomain
mapper|0_0|481.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|481.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|482.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|482.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|483.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|483.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|484.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|484.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|485.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|485.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|486.0|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|486.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|487.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|487.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|488.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|488.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|489.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|489.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|490.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|490.5|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|491.0|97.5|0.591238839060135|wn3.localdomain
mapper|0_0|491.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|492.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|492.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|493.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|493.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|494.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|494.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|495.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|495.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|496.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|496.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|497.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|497.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|498.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|498.5|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|499.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|499.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|500.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|500.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|501.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|501.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|502.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|502.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|503.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|503.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|504.0|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|504.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|505.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|505.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|506.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|506.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|507.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|507.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|508.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|508.5|94.0|0.591238839060135|wn3.localdomain
mapper|0_0|509.0|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|509.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|510.0|93.9|0.591238839060135|wn3.localdomain
mapper|0_0|510.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|511.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|511.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|512.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|512.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|513.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|513.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|514.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|514.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|515.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|515.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|516.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|516.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|517.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|517.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|518.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|518.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|519.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|519.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|520.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|520.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|521.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|521.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|522.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|522.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|523.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|523.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|524.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|524.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|525.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|525.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|526.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|526.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|527.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|527.5|95.4|0.591238839060135|wn3.localdomain
mapper|0_0|528.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|528.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|529.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|529.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|530.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|530.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|531.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|531.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|532.0|97.4|0.591238839060135|wn3.localdomain
mapper|0_0|532.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|533.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|533.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|534.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|534.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|535.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|535.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|536.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|536.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|537.0|95.5|0.591238839060135|wn3.localdomain
mapper|0_0|537.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|538.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|538.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|539.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|539.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|540.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|540.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|541.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|541.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|542.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|542.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|543.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|543.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|544.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|544.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|545.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|545.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|546.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|546.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|547.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|547.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|548.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|548.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|549.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|549.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|550.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|550.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|551.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|551.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|552.0|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|552.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|553.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|553.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|554.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|554.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|555.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|555.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|556.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|556.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|557.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|557.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|558.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|558.5|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|559.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|559.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|560.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|560.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|561.0|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|561.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|562.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|562.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|563.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|563.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|564.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|564.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|565.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|565.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|566.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|566.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|567.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|567.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|568.0|95.1|0.591238839060135|wn3.localdomain
mapper|0_0|568.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|569.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|569.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|570.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|570.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|571.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|571.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|572.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|572.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|573.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|573.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|574.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|574.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|575.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|575.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|576.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|576.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|577.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|577.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|578.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|578.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|579.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|579.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|580.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|580.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|581.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|581.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|582.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|582.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|583.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|583.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|584.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|584.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|585.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|585.5|96.8|0.591238839060135|wn3.localdomain
mapper|0_0|586.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|586.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|587.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|587.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|588.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|588.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|589.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|589.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|590.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|590.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|591.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|591.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|592.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|592.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|593.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|593.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|594.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|594.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|595.0|97.7|0.591238839060135|wn3.localdomain
mapper|0_0|595.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|596.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|596.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|597.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|597.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|598.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|598.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|599.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|599.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|600.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|600.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|601.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|601.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|602.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|602.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|603.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|603.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|604.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|604.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|605.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|605.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|606.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|606.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|607.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|607.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|608.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|608.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|609.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|609.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|610.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|610.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|611.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|611.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|612.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|612.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|613.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|613.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|614.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|614.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|615.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|615.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|616.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|616.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|617.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|617.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|618.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|618.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|619.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|619.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|620.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|620.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|621.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|621.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|622.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|622.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|623.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|623.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|624.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|624.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|625.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|625.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|626.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|626.5|96.9|0.591238839060135|wn3.localdomain
mapper|0_0|627.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|627.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|628.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|628.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|629.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|629.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|630.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|630.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|631.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|631.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|632.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|632.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|633.0|95.7|0.591238839060135|wn3.localdomain
