function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|14_15|end|0.81|0.09|0.01|0.02|0.0|1078|424|0|28672|3132542|40532|236|27|276373504|342843392|184614912|3264512|0|94642176|0|270016512|272763904|0|5969|17780|32|37|0|0|0|0|0|wn2.localdomain
reducer|15_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|98304|0|2589|8426|17|23|0|0|0|0|1655475604.44|wn3.localdomain
reducer|15_15|end|0.79|0.09|0.04|0.02|0.0|1200|492|0|53248|3283672|55741|288|9|318570496|455450624|206872576|3264512|0|123334656|0|311771136|314624000|0|6898|22945|37|41|0|0|0|0|0|wn3.localdomain
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|76800|0|2453|8116|15|20|0|0|0|0|1655475472.52|wn3.localdomain
reducer|1_1|end|0.73|0.15|0.03|0.03|0.0|1156|492|0|53248|3283672|55739|267|31|310378496|448565248|204636160|3264512|0|116449280|0|106676224|174419968|0|6760|22725|35|39|0|0|0|0|0|wn3.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|77824|0|2455|8206|15|21|0|0|0|0|1655475512.02|wn1.localdomain
reducer|2_2|end|1.23|0.16|0.04|0.02|0.0|1166|492|0|53248|3283672|55739|258|23|320323584|459350016|203550720|3264512|0|127234048|0|119087104|217802752|0|6762|22593|35|37|0|0|0|0|0|wn1.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|87040|0|2587|8020|17|23|0|0|0|0|1655475516.68|wn1.localdomain
reducer|2_3|end|1.25|0.14|0.03|0.02|0.0|1166|492|0|53248|3283402|55739|260|29|323088384|461189120|205475840|3264512|0|129073152|0|123252736|221316096|0|6894|22353|37|43|0|0|0|0|0|wn1.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|512000|7606272|434176|3264512|0|778240|0|172032|204800|0|2587|8206|17|21|0|0|0|0|1655475496.73|wn1.localdomain
reducer|3_3|end|0.37|0.07|0.02|0.01|0.0|881|410|0|0|2676420|21322|246|156|227450880|308080640|168153088|3264512|0|62885888|0|59998208|115374080|0|6029|17826|33|35|0|0|0|0|0|wn1.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|76800|0|2585|8116|17|20|0|0|0|0|1655475494.8|wn3.localdomain
reducer|4_4|end|0.34|0.11|0.01|0.01|0.0|928|410|0|0|2676420|21322|221|8|252211200|323555328|176472064|3264512|0|78360576|0|76218368|134632448|0|5961|17760|32|34|0|0|0|0|0|wn3.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|79872|0|2455|7888|15|21|0|0|0|0|1655475534.34|wn2.localdomain
reducer|4_5|end|1.26|0.13|0.04|0.02|0.0|1135|492|0|53248|3283402|55739|244|24|320200704|459079680|204955648|3264512|0|126963712|0|117219328|188600320|0|6762|22137|35|39|0|0|0|0|0|wn2.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|78848|0|2587|7936|17|21|0|0|0|0|1655475538.86|wn1.localdomain
reducer|4_7|end|1.21|0.17|0.04|0.01|0.0|1131|492|0|53248|3283402|55739|176|121|323297280|460771328|205176832|3264512|0|128655360|0|123949056|221828096|0|6894|22119|37|38|0|0|0|0|0|wn1.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|74752|0|2587|8206|17|21|0|0|0|0|1655475528.76|wn1.localdomain
reducer|5_5|end|1.2|0.18|0.04|0.02|0.0|1166|492|0|53248|3283672|55739|223|17|314695680|453480448|204140544|3264512|0|121360384|0|116420608|213765120|0|6894|22593|37|37|0|0|0|0|0|wn1.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|53248|53248|0|2585|8206|17|21|0|0|0|0|1655475517.63|wn5.localdomain
reducer|6_6|end|0.35|0.1|0.02|0.01|0.0|932|410|0|0|2676420|21322|285|71|246640640|322228224|173072384|3264512|0|77033472|0|75055104|131205120|0|6027|17826|33|35|0|0|0|0|0|wn5.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|1|0|36864|6627328|0|3264512|0|770048|0|126976|152576|0|2587|7978|17|22|0|0|0|0|1655475535.03|wn2.localdomain
reducer|6_7|end|1.24|0.15|0.03|0.02|0.0|1129|492|0|53248|3283402|55739|223|23|321392640|459350016|204582912|3264512|0|127229952|0|121274368|219375616|0|6894|22095|37|38|0|0|0|0|0|wn2.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|77824|0|2453|8110|15|21|0|0|0|0|1655475529.65|wn3.localdomain
reducer|7_7|end|0.76|0.11|0.05|0.02|0.0|1212|492|0|53248|3283672|55739|321|19|311898112|450560000|205406208|3264512|0|118444032|0|111800320|210052096|0|6760|22677|35|39|0|0|0|0|0|wn3.localdomain
reducer|8_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|101376|0|2589|8156|17|23|0|0|0|0|1655475620.83|wn2.localdomain
reducer|8_11|end|1.21|0.18|0.04|0.01|0.0|1092|496|0|61440|3288090|60946|213|21|324661248|462540800|205492224|3264512|0|130396160|0|318341120|321059840|0|6898|22405|37|41|0|0|0|0|0|wn2.localdomain
reducer|8_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|1|0|495616|7598080|421888|3264512|0|770048|0|167936|262144|0|2589|8066|17|22|0|0|0|0|1655475630.08|wn2.localdomain
reducer|8_15|end|1.19|0.2|0.03|0.04|0.0|1148|492|0|53248|3283402|55739|263|18|317624320|456511488|204664832|3264512|0|124395520|0|311152640|313887744|0|6986|23753|38|41|0|0|0|0|0|wn2.localdomain
reducer|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2453|8116|15|20|0|0|0|0|1655475531.62|wn5.localdomain
reducer|8_8|end|0.35|0.09|0.01|0.02|0.0|892|410|0|0|2676420|21322|250|7|247771136|321007616|174436352|3264512|0|75812864|0|75329536|159617024|0|5829|17826|30|35|0|0|0|0|0|wn5.localdomain
reducer|8_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2585|7888|17|21|0|0|0|0|1655475615.37|wn3.localdomain
reducer|8_9|end|0.74|0.14|0.05|0.01|0.0|1186|492|0|53248|3283402|55741|287|14|313618432|451092480|205254656|3264512|0|118972416|0|307404800|310139904|0|6894|22161|37|39|0|0|0|0|0|wn3.localdomain
reducer|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6627328|0|3264512|0|770048|0|126976|201728|0|2587|8206|17|21|0|0|0|0|1655475610.38|wn1.localdomain
reducer|9_9|end|1.22|0.16|0.04|0.03|0.0|1181|492|0|53248|3283672|55739|243|496|318214144|455938048|205021184|3264512|0|123822080|0|311603200|314468352|0|6894|22743|37|40|0|0|0|0|0|wn1.localdomain
